1913,New York Giants,Chief Meyers,0.797,0.0,0.0,null,loser
1913,New York Giants,Red Murray,0.65,0.618,0.032000005,down,loser
1913,New York Giants,Tillie Shafer,0.767,0.554,0.213,down,loser
1913,New York Giants,Fred Snodgrass,0.756,0.667,0.0,null,loser
1913,New York Giants,Jeff Tesreau,0.521,0.0,0.0,null,loser
1913,New York Giants,Art Wilson,0.504,0.0,0.0,null,loser
1913,New York Giants,Hooks Wiltse,0.458,0.0,0.0,null,loser
1913,Philadelphia Athletics,Home Run Baker,0.906,1.05,0.14399993,up,winner
1913,Philadelphia Athletics,Jack Barry,0.714,0.75,0.036000013,up,winner
1913,Philadelphia Athletics,Chief Bender,0.432,0.0,0.0,null,winner
1913,Philadelphia Athletics,Bullet Joe Bush,0.409,0.5,0.0,null,winner
1913,Philadelphia Athletics,Eddie Collins,0.894,1.082,0.18800002,up,winner
1913,Philadelphia Athletics,Jack Lapp,0.626,0.5,0.0,null,winner
1913,Philadelphia Athletics,Stuffy McInnis,0.798,0.294,0.50399995,down,winner
1913,Philadelphia Athletics,Eddie Murphy,0.747,0.519,0.22799999,down,winner
1913,Philadelphia Athletics,Rube Oldring,0.722,0.636,0.086000025,down,winner
1913,Philadelphia Athletics,Eddie Plank,0.363,0.286,0.0,null,winner
1913,Philadelphia Athletics,Wally Schang,0.807,1.152,0.0,null,winner
1913,Philadelphia Athletics,Amos Strunk,0.792,0.328,0.464,down,winner
1914,Philadelphia Athletics,Home Run Baker,0.822,0.669,0.153,down,loser
1914,Philadelphia Athletics,Jack Barry,0.592,0.205,0.0,null,loser
1914,Philadelphia Athletics,Chief Bender,0.407,0.0,0.0,null,loser
1914,Philadelphia Athletics,Bullet Joe Bush,0.494,0.0,0.0,null,loser
1914,Philadelphia Athletics,Eddie Collins,0.904,0.527,0.0,null,loser
1914,Philadelphia Athletics,Jack Lapp,0.624,0.0,0.0,null,loser
1914,Philadelphia Athletics,Stuffy McInnis,0.709,0.508,0.0,null,loser
1914,Philadelphia Athletics,Eddie Murphy,0.72,0.59,0.13000005,down,loser
1914,Philadelphia Athletics,Rube Oldring,0.679,0.133,0.0,null,loser
1914,Philadelphia Athletics,Herb Pennock,0.527,0.0,0.0,null,loser
1914,Philadelphia Athletics,Eddie Plank,0.386,0.0,0.0,null,loser
1914,Philadelphia Athletics,Wally Schang,0.775,0.481,0.0,null,loser
